t_s z_m c_kg_per_m3 X_kg_per_kg
2.932330827067668906e+03 9.200000000000000400e-01 3.175241581282656537e-04 9.465988303636828621e-05
2.932330827067668906e+03 9.300000000000000488e-01 3.135312470998190444e-04 9.232719583280957567e-05
2.932330827067668906e+03 9.400000000000000577e-01 3.096334673458452590e-04 9.007740267098509571e-05
2.932330827067668906e+03 9.500000000000000666e-01 3.058275495786613859e-04 8.790669885507154506e-05
2.932330827067668906e+03 9.599999999999999645e-01 3.021103692438265064e-04 8.581149189262374211e-05
2.932330827067668906e+03 9.699999999999999734e-01 2.984789354536165570e-04 8.378838582481733092e-05
2.932330827067668906e+03 9.799999999999999822e-01 2.949303462510746297e-04 8.183414799942001386e-05
2.932330827067668906e+03 9.899999999999999911e-01 2.914613508247698086e-04 7.994546503936592378e-05
2.932330827067668906e+03 1.000000000000000000e+00 2.880633806365895996e-04 7.811628833011287321e-05
3.007518796992480929e+03 0.000000000000000000e+00 7.300000000000000065e-03 0.000000000000000000e+00
3.007518796992480929e+03 1.000000000000000021e-02 6.965041310193841907e-03 4.184350026701683795e-02
3.007518796992480929e+03 2.000000000000000042e-02 6.564189354379505563e-03 3.586648395093119251e-02
3.007518796992480929e+03 2.999999999999999889e-02 6.138381827257737185e-03 3.063531770121943193e-02
3.007518796992480929e+03 4.000000000000000083e-02 5.712939432680428156e-03 2.614612508695301346e-02
3.007518796992480929e+03 5.000000000000000278e-02 5.302809967380472944e-03 2.233609718580698011e-02
3.007518796992480929e+03 5.999999999999999778e-02 4.916193232594217449e-03 1.912185936263467723e-02
3.007518796992480929e+03 7.000000000000000666e-02 4.556983913744687247e-03 1.641787640511085597e-02
3.007518796992480929e+03 8.000000000000000167e-02 4.226393019260197767e-03 1.414475599771141887e-02
3.007518796992480929e+03 8.999999999999999667e-02 3.924011825344877330e-03 1.223244023280020340e-02
3.007518796992480929e+03 1.000000000000000056e-01 3.648502360950484861e-03 1.062086045514687611e-02
3.007518796992480929e+03 1.100000000000000006e-01 3.398039771718062985e-03 9.259397889277536098e-03
3.007518796992480929e+03 1.199999999999999956e-01 3.170590887130506682e-03 8.105848662811068750e-03
3.007518796992480929e+03 1.300000000000000044e-01 2.964085339401817398e-03 7.125250162484264398e-03
3.007518796992480929e+03 1.400000000000000133e-01 2.776516729514220440e-03 6.288742900084075792e-03
3.007518796992480929e+03 1.499999999999999944e-01 2.605998706069299377e-03 5.572544624337311472e-03
3.007518796992480929e+03 1.600000000000000033e-01 2.450792387585387210e-03 4.957062410916085807e-03
3.007518796992480929e+03 1.700000000000000122e-01 2.309315935934863184e-03 4.426142849959212484e-03
3.007518796992480929e+03 1.799999999999999933e-01 2.180143346557019031e-03 3.966448637302808639e-03
3.007518796992480929e+03 1.900000000000000022e-01 2.061997035771272538e-03 3.566945421249248776e-03
3.007518796992480929e+03 2.000000000000000111e-01 1.953737159374892719e-03 3.218482081597991758e-03
3.007518796992480929e+03 2.099999999999999922e-01 1.854349510506850913e-03 2.913448748933459426e-03
3.007518796992480929e+03 2.200000000000000011e-01 1.762933131790571459e-03 2.645498742567521828e-03
3.007518796992480929e+03 2.300000000000000100e-01 1.678688312199138732e-03 2.409322656951394959e-03
3.007518796992480929e+03 2.399999999999999911e-01 1.600905339461602180e-03 2.200464784299115302e-03
3.007518796992480929e+03 2.500000000000000000e-01 1.528954188376259590e-03 2.015173806312525739e-03
3.007518796992480929e+03 2.600000000000000089e-01 1.462275206871980343e-03 1.850281183391657390e-03
3.007518796992480929e+03 2.700000000000000178e-01 1.400370790220408597e-03 1.703101920174562682e-03
3.007518796992480929e+03 2.800000000000000266e-01 1.342797992913458659e-03 1.571353415184321761e-03
3.007518796992480929e+03 2.899999999999999800e-01 1.289162006403989048e-03 1.453088939995375540e-03
3.007518796992480929e+03 2.999999999999999889e-01 1.239110421904737356e-03 1.346642970367781678e-03
3.007518796992480929e+03 3.099999999999999978e-01 1.192328195979508757e-03 1.250586136465061836e-03
3.007518796992480929e+03 3.200000000000000067e-01 1.148533239628847557e-03 1.163687996169303351e-03
3.007518796992480929e+03 3.300000000000000155e-01 1.107472556961963065e-03 1.084886185392007268e-03
3.007518796992480929e+03 3.400000000000000244e-01 1.068918866082616296e-03 1.013260779301098031e-03
3.007518796992480929e+03 3.500000000000000333e-01 1.032667641707711624e-03 9.480129225167144161e-04
3.007518796992480929e+03 3.599999999999999867e-01 9.985345258093096445e-04 8.884469658481256374e-04
3.007518796992480929e+03 3.699999999999999956e-01 9.663530589551159447e-04 8.339554910933495192e-04
3.007518796992480929e+03 3.800000000000000044e-01 9.359726908827473634e-04 7.840067210201183542e-04
3.007518796992480929e+03 3.900000000000000133e-01 9.072570341249907742e-04 7.381339046382036232e-04
3.007518796992480929e+03 4.000000000000000222e-01 8.800823292033394148e-04 6.959263428262512513e-04
3.007518796992480929e+03 4.100000000000000311e-01 8.543360940508682496e-04 6.570217799182060097e-04
3.007518796992480929e+03 4.199999999999999845e-01 8.299159339543649887e-04 6.210999358664019091e-04
3.007518796992480929e+03 4.299999999999999933e-01 8.067284914679046133e-04 5.878769933690295921e-04
3.007518796992480929e+03 4.400000000000000022e-01 7.846885184959662878e-04 5.571008866996225153e-04
3.007518796992480929e+03 4.500000000000000111e-01 7.637180551224171917e-04 5.285472653548139478e-04
3.007518796992480929e+03 4.600000000000000200e-01 7.437457018179318693e-04 5.020160271999505024e-04
3.007518796992480929e+03 4.700000000000000289e-01 7.247059734341123639e-04 4.773283334634651821e-04
3.007518796992480929e+03 4.799999999999999822e-01 7.065387249251376496e-04 4.543240324494049074e-04
3.007518796992480929e+03 4.899999999999999911e-01 6.891886400600175490e-04 4.328594307957082531e-04
3.007518796992480929e+03 5.000000000000000000e-01 6.726047755294733629e-04 4.128053609799855160e-04
3.007518796992480929e+03 5.100000000000000089e-01 6.567401538361979617e-04 3.940455019483331983e-04
3.007518796992480929e+03 5.200000000000000178e-01 6.415513992076492212e-04 3.764749165255989734e-04
3.007518796992480929e+03 5.300000000000000266e-01 6.269984115053797149e-04 3.599987749080629470e-04
3.007518796992480929e+03 5.400000000000000355e-01 6.130440737404597908e-04 3.445312382447793449e-04
3.007518796992480929e+03 5.500000000000000444e-01 5.996539893547036442e-04 3.299944802469183085e-04
3.007518796992480929e+03 5.600000000000000533e-01 5.867962459041492539e-04 3.163178280598313028e-04
3.007518796992480929e+03 5.700000000000000622e-01 5.744412021948196688e-04 3.034370064000821671e-04
3.007518796992480929e+03 5.799999999999999600e-01 5.625612962799545055e-04 2.912934712891763903e-04
3.007518796992480929e+03 5.899999999999999689e-01 5.511308720402295679e-04 2.798338216809592239e-04
3.007518796992480929e+03 5.999999999999999778e-01 5.401260223403878255e-04 2.690092789412538966e-04
3.007518796992480929e+03 6.099999999999999867e-01 5.295244469927278463e-04 2.587752255462139636e-04
3.007518796992480929e+03 6.199999999999999956e-01 5.193053239647768419e-04 2.490907955614316081e-04
3.007518796992480929e+03 6.300000000000000044e-01 5.094491924492964424e-04 2.399185104811089246e-04
3.007518796992480929e+03 6.400000000000000133e-01 4.999378465729841263e-04 2.312239548740718938e-04
3.007518796992480929e+03 6.500000000000000222e-01 4.907542386589063693e-04 2.229754870245077576e-04
3.007518796992480929e+03 6.600000000000000311e-01 4.818823910793362786e-04 2.151439803898063893e-04
3.007518796992480929e+03 6.700000000000000400e-01 4.733073158425820824e-04 2.077025922420956813e-04
3.007518796992480929e+03 6.800000000000000488e-01 4.650149411513997372e-04 2.006265563277804197e-04
3.007518796992480929e+03 6.900000000000000577e-01 4.569920442534402996e-04 1.938929967820647181e-04
3.007518796992480929e+03 7.000000000000000666e-01 4.492261899772320775e-04 1.874807608828042596e-04
3.007518796992480929e+03 7.099999999999999645e-01 4.417056744117299396e-04 1.813702685281757220e-04
3.007518796992480929e+03 7.199999999999999734e-01 4.344194732445243678e-04 1.755433765824835767e-04
3.007518796992480929e+03 7.299999999999999822e-01 4.273571943243326750e-04 1.699832564597242410e-04
3.007518796992480929e+03 7.399999999999999911e-01 4.205090340581811429e-04 1.646742835102407720e-04
3.007518796992480929e+03 7.500000000000000000e-01 4.138657372934526047e-04 1.596019369460518502e-04
3.007518796992480929e+03 7.600000000000000089e-01 4.074185603703001785e-04 1.547527091888474299e-04
3.007518796992480929e+03 7.700000000000000178e-01 4.011592370613835975e-04 1.501140236541473186e-04
3.007518796992480929e+03 7.800000000000000266e-01 3.950799471438812857e-04 1.456741600983486287e-04
3.007518796992480929e+03 7.900000000000000355e-01 3.891732873737220231e-04 1.414221867545325357e-04
3.007518796992480929e+03 8.000000000000000444e-01 3.834322446542894058e-04 1.373478985698276336e-04
3.007518796992480929e+03 8.100000000000000533e-01 3.778501712117908885e-04 1.334417609334684015e-04
3.007518796992480929e+03 8.200000000000000622e-01 3.724207616073376228e-04 1.296948583518297128e-04
3.007518796992480929e+03 8.300000000000000711e-01 3.671380314317724755e-04 1.260988475858390774e-04
3.007518796992480929e+03 8.399999999999999689e-01 3.619962975436280365e-04 1.226459148183212773e-04
3.007518796992480929e+03 8.499999999999999778e-01 3.569901597234819541e-04 1.193287364648724913e-04
3.007518796992480929e+03 8.599999999999999867e-01 3.521144836295484067e-04 1.161404432825914021e-04
3.007518796992480929e+03 8.699999999999999956e-01 3.473643849497741140e-04 1.130745874670425230e-04
3.007518796992480929e+03 8.800000000000000044e-01 3.427352146550823823e-04 1.101251124598079254e-04
3.007518796992480929e+03 8.900000000000000133e-01 3.382225452668782004e-04 1.072863252173499060e-04
3.007518796992480929e+03 9.000000000000000222e-01 3.338221580595640298e-04 1.045528707171427938e-04
3.007518796992480929e+03 9.100000000000000311e-01 3.295300311257140101e-04 1.019197084994662736e-04
3.007518796992480929e+03 9.200000000000000400e-01 3.253423282377810883e-04 9.938209106325614315e-05
3.007518796992480929e+03 9.300000000000000488e-01 3.212553884457241540e-04 9.693554395215152981e-05
3.007518796992480929e+03 9.400000000000000577e-01 3.172657163534026007e-04 9.457584738185996107e-05
3.007518796992480929e+03 9.500000000000000666e-01 3.133699730021902944e-04 9.229901926322810278e-05
3.007518796992480929e+03 9.599999999999999645e-01 3.095649670749999610e-04 9.010129936320463242e-05
3.007518796992480929e+03 9.699999999999999734e-01 3.058476436085003579e-04 8.797913293372982570e-05
3.007518796992480929e+03 9.799999999999999822e-01 3.022150382659282873e-04 8.592913593354283388e-05
3.007518796992480929e+03 9.899999999999999911e-01 2.986638296107203545e-04 8.394783930296309505e-05
3.007518796992480929e+03 1.000000000000000000e+00 2.951852572578671360e-04 8.202890686417179127e-05
3.082706766917292953e+03 0.000000000000000000e+00 7.300000000000000065e-03 0.000000000000000000e+00
3.082706766917292953e+03 1.000000000000000021e-02 6.977895815471883180e-03 4.221028575471412470e-02
3.082706766917292953e+03 2.000000000000000042e-02 6.588051163113902743e-03 3.631392526556201372e-02
3.082706766917292953e+03 2.999999999999999889e-02 6.170960496994598761e-03 3.111532000689924693e-02
3.082706766917292953e+03 4.000000000000000083e-02 5.752036552962034970e-03 2.662864565327136002e-02
3.082706766917292953e+03 5.000000000000000278e-02 5.346521957735592134e-03 2.280319024938815692e-02
3.082706766917292953e+03 5.999999999999999778e-02 4.962960711237419421e-03 1.956350700065466117e-02
3.082706766917292953e+03 7.000000000000000666e-02 4.605573879980559733e-03 1.682915457100212647e-02
3.082706766917292953e+03 8.000000000000000167e-02 4.275855494304048494e-03 1.452394084226713532e-02
3.082706766917292953e+03 8.999999999999999667e-02 3.973630617194426340e-03 1.257975824424506332e-02
3.082706766917292953e+03 1.000000000000000056e-01 3.697748679018562565e-03 1.093767275651594956e-02
3.082706766917292953e+03 1.100000000000000006e-01 3.446532013392671501e-03 9.547674564848335557e-03
3.082706766917292953e+03 1.199999999999999956e-01 3.218061329819862319e-03 8.367835483895563059e-03
3.082706766917292953e+03 1.300000000000000044e-01 3.010353313986175935e-03 7.363262116161436131e-03
3.082706766917292953e+03 1.400000000000000133e-01 2.821467409959768202e-03 6.505040667766850623e-03
3.082706766917292953e+03 1.499999999999999944e-01 2.649566555048696141e-03 5.769264805136773734e-03
3.082706766917292953e+03 1.600000000000000033e-01 2.492948358771633535e-03 5.136182113660889281e-03
3.082706766917292953e+03 1.700000000000000122e-01 2.350057653959067468e-03 4.589465856713144040e-03
3.082706766917292953e+03 1.799999999999999933e-01 2.219487618611747353e-03 4.115604735961984201e-03
3.082706766917292953e+03 1.900000000000000022e-01 2.099974173309821033e-03 3.703397434054570697e-03
3.082706766917292953e+03 2.000000000000000111e-01 1.990386696167232607e-03 3.343537063506983251e-03
3.082706766917292953e+03 2.099999999999999922e-01 1.889716992727494878e-03 3.028271119347686162e-03
3.082706766917292953e+03 2.200000000000000011e-01 1.797067728007684800e-03 2.751123963746428865e-03
3.082706766917292953e+03 2.300000000000000100e-01 1.711641048408906298e-03 2.506670628697693637e-03
3.082706766917292953e+03 2.399999999999999911e-01 1.632727809212044211e-03 2.290352485174541441e-03
3.082706766917292953e+03 2.500000000000000000e-01 1.559697622934680047e-03 2.098326942420133002e-03
3.082706766917292953e+03 2.600000000000000089e-01 1.491989817376885132e-03 1.927344750633131279e-03
3.082706766917292953e+03 2.700000000000000178e-01 1.429105314536434617e-03 1.774649674285017466e-03
3.082706766917292953e+03 2.800000000000000266e-01 1.370599395860385827e-03 1.637896295412043582e-03
3.082706766917292953e+03 2.899999999999999800e-01 1.316075294255367135e-03 1.515082520116600023e-03
3.082706766917292953e+03 2.999999999999999889e-01 1.265178541407062894e-03 1.404494023490429708e-03
3.082706766917292953e+03 3.099999999999999978e-01 1.217591995296436920e-03 1.304658403513023548e-03
3.082706766917292953e+03 3.200000000000000067e-01 1.173031474081522247e-03 1.214307245807648081e-03
3.082706766917292953e+03 3.300000000000000155e-01 1.131241926612213018e-03 1.132344647891605788e-03
3.082706766917292953e+03 3.400000000000000244e-01 1.091994075394015678e-03 1.057821030008684795e-03
3.082706766917292953e+03 3.500000000000000333e-01 1.055081473952755328e-03 9.899112831715005736e-04
3.082706766917292953e+03 3.599999999999999867e-01 1.020317926746837226e-03 9.278964845637200894e-04
3.082706766917292953e+03 3.699999999999999956e-01 9.875352257164538797e-04 8.711485547486621291e-04
3.082706766917292953e+03 3.800000000000000044e-01 9.565811630815898668e-04 8.191173472587797398e-04
3.082706766917292953e+03 3.900000000000000133e-01 9.273177850241228403e-04 7.713197547440883185e-04
3.082706766917292953e+03 4.000000000000000222e-01 8.996198553915998311e-04 7.273304914412801305e-04
3.082706766917292953e+03 4.100000000000000311e-01 8.733735025526522585e-04 6.867742728785214499e-04
3.082706766917292953e+03 4.199999999999999845e-01 8.484750260470452820e-04 6.493191633143239596e-04
3.082706766917292953e+03 4.299999999999999933e-01 8.248298427470084765e-04 6.146709017007831542e-04
3.082706766917292953e+03 4.400000000000000022e-01 8.023515549246870151e-04 5.825680497790725705e-04
3.082706766917292953e+03 4.500000000000000111e-01 7.809611249470627256e-04 5.527778327082950686e-04
3.082706766917292953e+03 4.600000000000000200e-01 7.605861433365279211e-04 5.250925645565050672e-04
3.082706766917292953e+03 4.700000000000000289e-01 7.411601786810105650e-04 4.993265689721932766e-04
3.082706766917292953e+03 4.799999999999999822e-01 7.226221993873855297e-04 4.753135201495667502e-04
3.082706766917292953e+03 4.899999999999999911e-01 7.049160585769871038e-04 4.529041413986715928e-04
3.082706766917292953e+03 5.000000000000000000e-01 6.879900345500929073e-04 4.319642087124630700e-04
3.082706766917292953e+03 5.100000000000000089e-01 6.717964202213645448e-04 4.123728150751687508e-04
3.082706766917292953e+03 5.200000000000000178e-01 6.562911557715160561e-04 3.940208581928736700e-04
3.082706766917292953e+03 5.300000000000000266e-01 6.414334994901437544e-04 3.768097201021064469e-04
3.082706766917292953e+03 5.400000000000000355e-01 6.271857324164789669e-04 3.606501119313373113e-04
3.082706766917292953e+03 5.500000000000000444e-01 6.135128929323523843e-04 3.454610611213288960e-04
3.082706766917292953e+03 5.600000000000000533e-01 6.003825379366436879e-04 3.311690217899782148e-04
3.082706766917292953e+03 5.700000000000000622e-01 5.877645276429150972e-04 3.177070917673719395e-04
3.082706766917292953e+03 5.799999999999999600e-01 5.756308314004285808e-04 3.050143222187919490e-04
3.082706766917292953e+03 5.899999999999999689e-01 5.639553522507684746e-04 2.930351077925430958e-04
3.082706766917292953e+03 5.999999999999999778e-01 5.527137682041379212e-04 2.817186469375798164e-04
3.082706766917292953e+03 6.099999999999999867e-01 5.418833884565465000e-04 2.710184634839625127e-04
3.082706766917292953e+03 6.199999999999999956e-01 5.314430229762621017e-04 2.608919818094632311e-04
3.082706766917292953e+03 6.300000000000000044e-01 5.213728640690502326e-04 2.513001489629389717e-04
3.082706766917292953e+03 6.400000000000000133e-01 5.116543786903672087e-04 2.422070980085896952e-04
3.082706766917292953e+03 6.500000000000000222e-01 5.022702104117639406e-04 2.335798476188899605e-04
3.082706766917292953e+03 6.600000000000000311e-01 4.932040900708652793e-04 2.253880335980782898e-04
3.082706766917292953e+03 6.700000000000000400e-01 4.844407542416584857e-04 2.176036685793413547e-04
3.082706766917292953e+03 6.800000000000000488e-01 4.759658707562711383e-04 2.102009266213700884e-04
3.082706766917292953e+03 6.900000000000000577e-01 4.677659705927357720e-04 2.031559498455747003e-04
3.082706766917292953e+03 7.000000000000000666e-01 4.598283855166889009e-04 1.964466746138767740e-04
3.082706766917292953e+03 7.099999999999999645e-01 4.521411909299002875e-04 1.900526750569992481e-04
3.082706766917292953e+03 7.199999999999999734e-01 4.446931534359617640e-04 1.839550220316250016e-04
3.082706766917292953e+03 7.299999999999999822e-01 4.374736826843521548e-04 1.781361558176459124e-04
3.082706766917292953e+03 7.399999999999999911e-01 4.304727870992175031e-04 1.725797710690570356e-04
3.082706766917292953e+03 7.500000000000000000e-01 4.236810331392827384e-04 1.672707127081190463e-04
3.082706766917292953e+03 7.600000000000000089e-01 4.170895077709232263e-04 1.621948816059227581e-04
3.082706766917292953e+03 7.700000000000000178e-01 4.106897838681576639e-04 1.573391490265054838e-04
3.082706766917292953e+03 7.800000000000000266e-01 4.044738882815609657e-04 1.526912789288528802e-04
3.082706766917292953e+03 7.900000000000000355e-01 3.984342723433207203e-04 1.482398573237687141e-04
3.082706766917292953e+03 8.000000000000000444e-01 3.925637845981846692e-04 1.439742279726122513e-04
3.082706766917292953e+03 8.100000000000000533e-01 3.868556455701775785e-04 1.398844337939754087e-04
3.082706766917292953e+03 8.200000000000000622e-01 3.813034243930016353e-04 1.359611634139386120e-04
3.082706766917292953e+03 8.300000000000000711e-01 3.759010171481937720e-04 1.321957023568098822e-04
3.082706766917292953e+03 8.399999999999999689e-01 3.706426267696092151e-04 1.285798884273073382e-04
3.082706766917292953e+03 8.499999999999999778e-01 3.655227443858274070e-04 1.251060708828864926e-04
3.082706766917292953e+03 8.599999999999999867e-01 3.605361319837775366e-04 1.217670730371426467e-04
3.082706766917292953e+03 8.699999999999999956e-01 3.556778062874289023e-04 1.185561579726149506e-04
3.082706766917292953e+03 8.800000000000000044e-01 3.509430237548781550e-04 1.154669970744892930e-04
3.082706766917292953e+03 8.900000000000000133e-01 3.463272666057336984e-04 1.124936411261349918e-04
3.082706766917292953e+03 9.000000000000000222e-01 3.418262297984290816e-04 1.096304937335983772e-04
3.082706766917292953e+03 9.100000000000000311e-01 3.374358088840786118e-04 1.068722868694617004e-04
3.082706766917292953e+03 9.200000000000000400e-01 3.331520886697965735e-04 1.042140583472443694e-04
3.082706766917292953e+03 9.300000000000000488e-01 3.289713326299763567e-04 1.016511310559432715e-04
3.082706766917292953e+03 9.400000000000000577e-01 3.248899730075201220e-04 9.917909379986100617e-05
3.082706766917292953e+03 9.500000000000000666e-01 3.209046015322426391e-04 9.679378359216858879e-05
3.082706766917292953e+03 9.599999999999999645e-01 3.170119604635833043e-04 9.449126913308281779e-05
3.082706766917292953e+03 9.699999999999999734e-01 3.132089310831657407e-04 9.226783372507369580e-05
3.082706766917292953e+03 9.799999999999999822e-01 3.094924869803495162e-04 9.011993891275405899e-05
3.082706766917292953e+03 9.899999999999999911e-01 3.058592364174094261e-04 8.804395681631202344e-05
3.082706766917292953e+03 1.000000000000000000e+00 3.023002278717260754e-04 8.603325772457462678e-05
3.157894736842104976e+03 0.000000000000000000e+00 7.300000000000000065e-03 0.000000000000000000e+00
3.157894736842104976e+03 1.000000000000000021e-02 6.990213832713549486e-03 4.256253985461859457e-02
3.157894736842104976e+03 2.000000000000000042e-02 6.611066566735264265e-03 3.674875780920500157e-02
3.157894736842104976e+03 2.999999999999999889e-02 6.202535965167173086e-03 3.158524324755501711e-02
3.157894736842104976e+03 4.000000000000000083e-02 5.790072973410392496e-03 2.710356589979750694e-02
3.157894736842104976e+03 5.000000000000000278e-02 5.389177688399678610e-03 2.326485316987643437e-02
3.157894736842104976e+03 5.999999999999999778e-02 5.008713134053419114e-03 2.000151532238108459e-02
3.157894736842104976e+03 7.000000000000000666e-02 4.653210165535162472e-03 1.723821736000697921e-02
3.157894736842104976e+03 8.000000000000000167e-02 4.324435134611549943e-03 1.490201266364146043e-02
3.157894736842104976e+03 8.999999999999999667e-02 4.022440167971664746e-03 1.292679807755113541e-02
3.157894736842104976e+03 1.000000000000000056e-01 3.746258022008366623e-03 1.125482619057546763e-02
3.157894736842104976e+03 1.100000000000000006e-01 3.494355880998522169e-03 9.836741706032792534e-03
3.157894736842104976e+03 1.199999999999999956e-01 3.264927120005547967e-03 8.630930128295180234e-03
3.157894736842104976e+03 1.300000000000000044e-01 3.056074974552786764e-03 7.602598040258400254e-03
3.157894736842104976e+03 1.400000000000000133e-01 2.865924665692247582e-03 6.722801762960373302e-03
3.157894736842104976e+03 1.499999999999999944e-01 2.692688611509363918e-03 5.967530002610064478e-03
3.157894736842104976e+03 1.600000000000000033e-01 2.534701246546229494e-03 5.316885678758986010e-03
3.157894736842104976e+03 1.700000000000000122e-01 2.390434476494651336e-03 4.754380132292570019e-03
3.157894736842104976e+03 1.799999999999999933e-01 2.258501085560400343e-03 4.266336788173301711e-03
3.157894736842104976e+03 1.900000000000000022e-01 2.137650916183473325e-03 3.841393989364985141e-03
3.157894736842104976e+03 2.000000000000000111e-01 2.026762964499197617e-03 3.470094089813962647e-03
3.157894736842104976e+03 2.099999999999999922e-01 1.924835414068984570e-03 3.144545713420786748e-03
3.157894736842104976e+03 2.200000000000000011e-01 1.830974884442374126e-03 2.858147076096411408e-03
3.157894736842104976e+03 2.300000000000000100e-01 1.744385677673808118e-03 2.605359729936083165e-03
3.157894736842104976e+03 2.399999999999999911e-01 1.664359482193199886e-03 2.381523652581184376e-03
3.157894736842104976e+03 2.500000000000000000e-01 1.590265783429541937e-03 2.182706087569348443e-03
3.157894736842104976e+03 2.600000000000000089e-01 1.521543096503081985e-03 2.005577862849064908e-03
3.157894736842104976e+03 2.700000000000000178e-01 1.457691052635328496e-03 1.847312050205940793e-03
3.157894736842104976e+03 2.800000000000000266e-01 1.398263320511814638e-03 1.705500782053802561e-03
3.157894736842104976e+03 2.899999999999999800e-01 1.342861315140368543e-03 1.578086830942978082e-03
3.157894736842104976e+03 2.999999999999999889e-01 1.291128632058323759e-03 1.463307203074133093e-03
3.157894736842104976e+03 3.099999999999999978e-01 1.242746138909374539e-03 1.359646522355131750e-03
3.157894736842104976e+03 3.200000000000000067e-01 1.197427656024821528e-03 1.265798406706294564e-03
3.157894736842104976e+03 3.300000000000000155e-01 1.154916160462814449e-03 1.180633381486327063e-03
3.157894736842104976e+03 3.400000000000000244e-01 1.114980452526410882e-03 1.103172151441471696e-03
3.157894736842104976e+03 3.500000000000000333e-01 1.077412229164893907e-03 1.032563275258804262e-03
3.157894736842104976e+03 3.599999999999999867e-01 1.042023514280777463e-03 9.680644661237234206e-04
3.157894736842104976e+03 3.699999999999999956e-01 1.008644401465407523e-03 9.090268861678288490e-04
3.157894736842104976e+03 3.800000000000000044e-01 9.771210698695893468e-04 8.548819192318870500e-04
3.157894736842104976e+03 3.900000000000000133e-01 9.473140386790222149e-04 8.051300004920550028e-04
3.157894736842104976e+03 4.000000000000000222e-01 9.190966299670887997e-04 7.593311576411400756e-04
3.157894736842104976e+03 4.100000000000000311e-01 8.923536135368797476e-04 7.170969800271557483e-04
3.157894736842104976e+03 4.199999999999999845e-01 8.669800107599327094e-04 6.780837822647777001e-04
3.157894736842104976e+03 4.299999999999999933e-01 8.428800374027516388e-04 6.419867696166704036e-04
3.157894736842104976e+03 4.400000000000000022e-01 8.199661680413221658e-04 6.085350457024888858e-04
3.157894736842104976e+03 4.500000000000000111e-01 7.981583069374627347e-04 5.774873302824574256e-04
3.157894736842104976e+03 4.600000000000000200e-01 7.773830522272733761e-04 5.486282771401021063e-04
3.157894736842104976e+03 4.700000000000000289e-01 7.575730419867529337e-04 5.217653003852759956e-04
3.157894736842104976e+03 4.799999999999999822e-01 7.386663722260185813e-04 4.967258325617104897e-04
3.157894736842104976e+03 4.899999999999999911e-01 7.206060781507861272e-04 4.733549503739942861e-04
3.157894736842104976e+03 5.000000000000000000e-01 7.033396711443785530e-04 4.515133141318266284e-04
3.157894736842104976e+03 5.100000000000000089e-01 6.868187248885082238e-04 4.310753755362185520e-04
3.157894736842104976e+03 5.200000000000000178e-01 6.709985048768497612e-04 4.119278155196413210e-04
3.157894736842104976e+03 5.300000000000000266e-01 6.558376362995082436e-04 3.939681797569952247e-04
3.157894736842104976e+03 5.400000000000000355e-01 6.412978059043030182e-04 3.771036843955335701e-04
3.157894736842104976e+03 5.500000000000000444e-01 6.273434939853971166e-04 3.612501686795005691e-04
3.157894736842104976e+03 5.600000000000000533e-01 6.139417331228125751e-04 3.463311746082635726e-04
3.157894736842104976e+03 5.700000000000000622e-01 6.010618907074545807e-04 3.322771366786036735e-04
3.157894736842104976e+03 5.799999999999999600e-01 5.886754726439315721e-04 3.190246672157942250e-04
3.157894736842104976e+03 5.899999999999999689e-01 5.767559459350247303e-04 3.065159248707069180e-04
3.157894736842104976e+03 5.999999999999999778e-01 5.652785781233366424e-04 2.946980556144897690e-04
3.157894736842104976e+03 6.099999999999999867e-01 5.542202918028105553e-04 2.835226970503188057e-04
3.157894736842104976e+03 6.199999999999999956e-01 5.435595326201414501e-04 2.729455381265967462e-04
3.157894736842104976e+03 6.300000000000000044e-01 5.332761493675248132e-04 2.629259274131785958e-04
3.157894736842104976e+03 6.400000000000000133e-01 5.233512849271521007e-04 2.534265240216567513e-04
3.157894736842104976e+03 6.500000000000000222e-01 5.137672769673621740e-04 2.444129860369414998e-04
3.157894736842104976e+03 6.600000000000000311e-01 5.045075674128336914e-04 2.358536920010319228e-04
3.157894736842104976e+03 6.700000000000000400e-01 4.955566198190303803e-04 2.277194915681689886e-04
3.157894736842104976e+03 6.800000000000000488e-01 4.868998438759152740e-04 2.199834819479143681e-04
3.157894736842104976e+03 6.900000000000000577e-01 4.785235263497336676e-04 2.126208071812725670e-04
3.157894736842104976e+03 7.000000000000000666e-01 4.704147678454599028e-04 2.056084776648769183e-04
3.157894736842104976e+03 7.099999999999999645e-01 4.625614248378519689e-04 1.989252076581493264e-04
3.157894736842104976e+03 7.199999999999999734e-01 4.549520564768400272e-04 1.925512687854310124e-04
3.157894736842104976e+03 7.299999999999999822e-01 4.475758757242073661e-04 1.864683577855121455e-04
3.157894736842104976e+03 7.399999999999999911e-01 4.404227044239499901e-04 1.806594769699601164e-04
3.157894736842104976e+03 7.500000000000000000e-01 4.334829319490989550e-04 1.751088260335636169e-04
3.157894736842104976e+03 7.600000000000000089e-01 4.267474771036417489e-04 1.698017040188364967e-04
3.157894736842104976e+03 7.700000000000000178e-01 4.202077529902097596e-04 1.647244203750871066e-04
3.157894736842104976e+03 7.800000000000000266e-01 4.138556345826495311e-04 1.598642141737140687e-04
3.157894736842104976e+03 7.900000000000000355e-01 4.076834287680488906e-04 1.552091806475596662e-04
